id,#N_Pisos,N_VanosX,N_VanosY,H_Pisos,L_VanoX,L_VanoY,H_VigaX,B_VigaX,H_VigaY,B_VigaY,H_Colum,B_Colum,T
9159,10.0,3.0,6.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.057521754496368
9160,10.0,3.0,8.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0554416339631267
9161,10.0,3.0,10.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0541566444660337
9162,10.0,4.0,4.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0711109079969923
9163,10.0,4.0,5.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0689789646826675
9164,10.0,4.0,6.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0675074987521525
9165,10.0,4.0,8.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0656092726310966
9166,10.0,4.0,10.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.064437865455123
9167,10.0,5.0,5.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.07549335615892
9168,10.0,5.0,6.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0741132275353151
9169,10.0,5.0,8.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.072334283507049
9170,10.0,5.0,10.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.071237340913792
9171,10.0,6.0,6.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0788069068170572
9172,10.0,6.0,8.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0771122232191905
9173,10.0,6.0,10.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0760678727421336
9174,10.0,8.0,8.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0834501175445443
9175,10.0,8.0,10.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0824751355045255
9176,10.0,10.0,10.0,3.0,5.0,4.0,0.5,0.25,0.4,0.25,1.65,1.65,1.0865328612793943
9177,10.0,3.0,3.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0698273835396188
9178,10.0,3.0,4.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0823265016958183
9179,10.0,3.0,5.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.090579880252951
9180,10.0,3.0,6.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0964372140472889
9181,10.0,3.0,8.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.10419878431712
9182,10.0,3.0,10.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.1091097563004677
9183,10.0,4.0,4.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0756042011320617
9184,10.0,4.0,5.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0840565378204796
9185,10.0,4.0,6.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0900538976138585
9186,10.0,4.0,8.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0979995477183089
9187,10.0,4.0,10.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.1030261422751004
9188,10.0,5.0,5.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0800338217683783
9189,10.0,5.0,6.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.08612053344057
9190,10.0,5.0,8.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0941836084609462
9191,10.0,5.0,10.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0992839371272818
9192,10.0,6.0,6.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0834556740138728
9193,10.0,6.0,8.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0916001961192978
9194,10.0,6.0,10.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0967516575992482
9195,10.0,8.0,8.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0883275560936374
9196,10.0,8.0,10.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0935453088305511
9197,10.0,10.0,10.0,3.0,5.0,5.0,0.5,0.25,0.5,0.25,1.45,1.45,1.0916002901895399
9198,10.0,3.0,3.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.1217535956373805
9199,10.0,3.0,4.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.137023172424639
9200,10.0,3.0,5.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.1470902225067692
9201,10.0,3.0,6.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.1542273313926374
9202,10.0,3.0,8.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.725,1.725,1.0574609594938518
9203,10.0,3.0,10.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.725,1.725,1.0618907490216147
9204,10.0,4.0,4.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.1307378747179548
9205,10.0,4.0,5.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.1410053971091034
9206,10.0,4.0,6.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.148283250392482
9207,10.0,4.0,8.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.725,1.725,1.0548450417242528
9208,10.0,4.0,10.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.725,1.725,1.0593946103889835
9209,10.0,5.0,5.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.1372665272399782
9210,10.0,5.0,6.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.1446341972699758
9211,10.0,5.0,8.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.1543847566234915
9212,10.0,5.0,10.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.725,1.725,1.0578419783543094
9213,10.0,6.0,6.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.142168425786856
9214,10.0,6.0,8.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.152000675054942
9215,10.0,6.0,10.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.725,1.725,1.0567841468409027
9216,10.0,8.0,8.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.1489888147797125
9217,10.0,8.0,10.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.725,1.725,1.0554366833009936
9218,10.0,10.0,10.0,3.0,5.0,6.0,0.5,0.25,0.6,0.3,1.45,1.45,1.1534867763484753
9219,10.0,3.0,3.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.0688846013878261
9220,10.0,3.0,4.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.0824386962883463
9221,10.0,3.0,5.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.0913814316086046
9222,10.0,3.0,6.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.097724582315443
9223,10.0,3.0,8.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.1061256398020662
9224,10.0,3.0,10.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.1114387653518396
9225,10.0,4.0,4.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.0797121644650458
9226,10.0,4.0,5.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.088864369650321
9227,10.0,4.0,6.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.0953549286591995
9228,10.0,4.0,8.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.103949755763324
9229,10.0,4.0,10.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.1093845837038514
9230,10.0,5.0,5.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.087299699289017
9231,10.0,5.0,6.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.0938848728021469
9232,10.0,5.0,8.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.1026040362218177
9233,10.0,5.0,10.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.108116936888161
9234,10.0,6.0,6.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.0928851996773452
9235,10.0,6.0,8.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.1016909288829213
9236,10.0,6.0,10.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.1072581763175737
9237,10.0,8.0,8.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.1005326088183605
9238,10.0,8.0,10.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.1061705589215343
9239,10.0,10.0,10.0,3.0,5.0,7.0,0.5,0.25,0.7,0.35,1.725,1.725,1.1055110934643122
9240,10.0,3.0,3.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.079783833887559
9241,10.0,3.0,4.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0797270757738346
9242,10.0,3.0,5.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0796978817109422
9243,10.0,3.0,6.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0796811271795974
9244,10.0,3.0,8.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0796639597417528
9245,10.0,3.0,10.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0796560432140996
9246,10.0,4.0,4.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0889137353323055
9247,10.0,4.0,5.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0890756922107376
9248,10.0,4.0,6.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0891935521637828
9249,10.0,4.0,8.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0893534366826676
9250,10.0,4.0,10.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0894567695028519
9251,10.0,5.0,5.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.095283069858749
9252,10.0,5.0,6.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0954893939747468
9253,10.0,5.0,8.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0957656041302621
9254,10.0,5.0,10.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0959420136462656
9255,10.0,6.0,6.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.0999644144562508
9256,10.0,6.0,8.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.1003229003959123
9257,10.0,6.0,10.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.100550988852604
9258,10.0,8.0,8.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.1063701624863012
9259,10.0,8.0,10.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.1066664992309265
9260,10.0,10.0,10.0,3.0,6.0,3.0,0.6,0.3,0.3,0.25,1.8,1.8,1.110540693347837
9261,10.0,3.0,3.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1063650969056416
9262,10.0,3.0,4.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1033224456546782
9263,10.0,3.0,5.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1013985790214496
9264,10.0,3.0,6.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1000729097014001
9265,10.0,3.0,8.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.098365538130604
9266,10.0,3.0,10.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.097313538422306
9267,10.0,4.0,4.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.115319531399569
9268,10.0,4.0,5.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1136083900769893
9269,10.0,4.0,6.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1124313545799414
9270,10.0,4.0,8.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1109180266173502
9271,10.0,4.0,10.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1099871259558156
9272,10.0,5.0,5.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1216745997787656
9273,10.0,5.0,6.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1205947747880718
9274,10.0,5.0,8.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1192083196485305
9275,10.0,5.0,10.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1183565768337733
9276,10.0,6.0,6.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1263896478322801
9277,10.0,6.0,8.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1250926399836052
9278,10.0,6.0,10.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.124296694843325
9279,10.0,8.0,8.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1328909598944639
9280,10.0,8.0,10.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.1321684759703976
9281,10.0,10.0,10.0,3.0,6.0,4.0,0.6,0.3,0.4,0.25,1.65,1.65,1.137149478994976
9282,10.0,3.0,3.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.1217535956372116
9283,10.0,3.0,4.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.1151597410722032
9284,10.0,3.0,5.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.1110958318792992
9285,10.0,3.0,6.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.108342145123332
9286,10.0,3.0,8.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.1048508108365616
9287,10.0,3.0,10.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.10273022061037
9288,10.0,4.0,4.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.1307378747179233
9289,10.0,4.0,5.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.126871031678872
9290,10.0,4.0,6.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.1242541403652437
9291,10.0,4.0,8.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.1209403190679925
9292,10.0,4.0,10.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.118929910497466
9293,10.0,5.0,5.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.1372665272396125
9294,10.0,5.0,6.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.1347384414198332
9295,10.0,5.0,8.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.131539824498507
9296,10.0,5.0,10.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.12960090352898
9297,10.0,6.0,6.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.142168425786745
9298,10.0,6.0,8.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.1390506315127054
9299,10.0,6.0,10.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.1371618544910955
9300,10.0,8.0,8.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.148988814779638
9301,10.0,8.0,10.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.1471657505632966
9302,10.0,10.0,10.0,3.0,6.0,5.0,0.6,0.3,0.5,0.25,1.45,1.45,1.1534867763481431
9303,10.0,3.0,3.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.0906980634932661
9304,10.0,3.0,4.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.1117682161574702
9305,10.0,3.0,5.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.1255961429289638
9306,10.0,3.0,6.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.1353702427178802
9307,10.0,3.0,8.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.1482731032503788
9308,10.0,3.0,10.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,1.325,1.325,1.0743563095141282
9309,10.0,4.0,4.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.1034698253946102
9310,10.0,4.0,5.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.1173856544465284
9311,10.0,4.0,6.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.127220465780761
9312,10.0,4.0,8.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.1402017278060943
9313,10.0,4.0,10.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.148386205196578
9314,10.0,5.0,5.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.1124568661585865
9315,10.0,5.0,6.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.1223305777555186
9316,10.0,5.0,8.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.1353620895337813
9317,10.0,5.0,10.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.1435776251246146
9318,10.0,6.0,6.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.1190719166293868
9319,10.0,6.0,8.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.1321383536029703
9320,10.0,6.0,10.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.140375479324317
9321,10.0,8.0,8.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.128113020266162
9322,10.0,8.0,10.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.136378179193584
9323,10.0,10.0,10.0,3.0,6.0,6.0,0.6,0.3,0.6,0.3,0.975,0.975,1.13398331755376
9324,10.0,3.0,3.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.0812869084322168
9325,10.0,3.0,4.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.0997666333972145
9326,10.0,3.0,5.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1119161080417244
9327,10.0,3.0,6.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1205137765249302
9328,10.0,3.0,8.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1318758985840527
9329,10.0,3.0,10.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1390474143978462
9330,10.0,4.0,4.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.0924793951847882
9331,10.0,4.0,5.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1047630034508913
9332,10.0,4.0,6.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1134541660015953
9333,10.0,4.0,8.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1249380823126756
9334,10.0,4.0,10.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1321854645690492
9335,10.0,5.0,5.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1004480434844643
9336,10.0,5.0,6.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1091990387302768
9337,10.0,5.0,8.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1207608922219143
9338,10.0,5.0,10.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1280568186829305
9339,10.0,6.0,6.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1063571301130282
9340,10.0,6.0,8.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1179731424282207
9341,10.0,6.0,10.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.125302800918643
9342,10.0,8.0,8.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1144881871405878
9343,10.0,8.0,10.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1218616536454113
9344,10.0,10.0,10.0,3.0,6.0,7.0,0.6,0.3,0.7,0.35,1.325,1.325,1.1197992149094127
9345,10.0,3.0,3.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.1186922471582508
9346,10.0,3.0,4.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.1191374232179154
9347,10.0,3.0,5.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.1194360668613161
9348,10.0,3.0,6.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.1196502520261347
9349,10.0,3.0,8.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.119936913599401
9350,10.0,3.0,10.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.120119956319917
9351,10.0,4.0,4.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.1305619730589695
9352,10.0,4.0,5.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.1310629949773763
9353,10.0,4.0,6.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.1314196369095613
9354,10.0,4.0,8.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.131893584346917
9355,10.0,4.0,10.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.1321942600849848
9356,10.0,5.0,5.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.1387484699809596
9357,10.0,5.0,6.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.1391984860270687
9358,10.0,5.0,8.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.1397951631920027
9359,10.0,5.0,10.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.8,1.8,1.1401729084954468
9360,10.0,6.0,6.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.975,1.975,1.0473156558004668
9361,10.0,6.0,8.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.975,1.975,1.0484302929985823
9362,10.0,6.0,10.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.975,1.975,1.049133716063714
9363,10.0,8.0,8.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.975,1.975,1.0544693576782342
9364,10.0,8.0,10.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.975,1.975,1.0552368228379023
9365,10.0,10.0,10.0,3.0,7.0,3.0,0.7,0.35,0.3,0.25,1.975,1.975,1.0591023442571894
9366,10.0,3.0,3.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.65,1.65,1.153134558097882
9367,10.0,3.0,4.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.65,1.65,1.150524104678781
9368,10.0,3.0,5.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.65,1.65,1.1488801234602435
9369,10.0,3.0,6.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.65,1.65,1.1477505078119936
9370,10.0,3.0,8.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.65,1.65,1.1462997084498656
9371,10.0,3.0,10.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.65,1.65,1.1454081919333001
9372,10.0,4.0,4.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.0515276247494256
9373,10.0,4.0,5.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.0515266906695049
9374,10.0,4.0,6.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.0515327175356597
9375,10.0,4.0,8.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.0515491240635226
9376,10.0,4.0,10.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.0515643958665926
9377,10.0,5.0,5.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.0590440417887106
9378,10.0,5.0,6.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.0591432683473307
9379,10.0,5.0,8.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.0592817780243589
9380,10.0,5.0,10.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.059373497225754
9381,10.0,6.0,6.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.0645461314794682
9382,10.0,6.0,8.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.064770788746642
9383,10.0,6.0,10.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.064916435645938
9384,10.0,8.0,8.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.0720458362409493
9385,10.0,8.0,10.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.072262533445219
9386,10.0,10.0,10.0,3.0,7.0,4.0,0.7,0.35,0.4,0.25,1.9,1.9,1.076911280887618
9387,10.0,3.0,3.0,3.0,7.0,5.0,0.7,0.35,0.5,0.25,1.725,1.725,1.06888460138788
9388,10.0,3.0,4.0,3.0,7.0,5.0,0.7,0.35,0.5,0.25,1.725,1.725,1.0658368038313706
9389,10.0,3.0,5.0,3.0,7.0,5.0,0.7,0.35,0.5,0.25,1.725,1.725,1.063931279791294
9390,10.0,3.0,6.0,3.0,7.0,5.0,0.7,0.35,0.5,0.25,1.725,1.725,1.0626282751559644
